code,term
1010634002,Pneumonia caused by Acinetobacter
1033111000000104,Influenza with pneumonia due to seasonal influenza virus
1033121000000105,Influenzal bronchopneumonia due to seasonal influenza virus 
1033131000000107,Pneumonia due to Gram negative bacteria
10624991000119103,Bronchopneumonia caused by Achromobacter
10625031000119102,Bronchopneumonia caused by anaerobic bacteria
10625071000119104,Bronchopneumonia caused by bacteria
10625111000119106,Bronchopneumonia caused by Escherichia coli
10625151000119107,Bronchopneumonia caused by Group A Streptococcus
10625191000119102,Bronchopneumonia caused by Group B Streptococcus
10625231000119106,Bronchopneumonia caused by Haemophilus influenzae
10625271000119109,Bronchopneumonia caused by Human metapneumovirus
10625311000119109,Bronchopneumonia caused by Klebsiella pneumoniae
10625351000119105,Bronchopneumonia caused by methicillin resistant Staphylococcus aureus
10625391000119100,Bronchopneumonia caused by methicillin susceptible Staphylococcus aureus
10625431000119105,Bronchopneumonia caused by Mycoplasma pneumoniae
10625471000119108,Bronchopneumonia caused by Proteus mirabilis
10625511000119104,Bronchopneumonia caused by Pseudomonas
10625551000119103,Bronchopneumonia caused by respiratory syncytial virus
10625591000119108,Bronchopneumonia caused by Staphylococcus
10625631000119108,Bronchopneumonia caused by Staphylococcus aureus
10625671000119106,Bronchopneumonia caused by Streptococcus
10625711000119105,Bronchopneumonia caused by Streptococcus pneumoniae
10625751000119106,Bronchopneumonia due to virus
1092951000119106,Pneumonia caused by Bordetella parapertussis
123587001,Acute bronchopneumonia
123589003,Necrotizing bronchopneumonia
123590007,Focal pneumonia
123591006,Confluent pneumonia
123592004,Acute mucous pneumonia
1240551000000105,Pneumonia caused by severe acute respiratory syndrome coronavirus 2
124691000119101,Pneumonia caused by methicillin resistant Staphylococcus aureus
128711000119106,Pneumonia caused by methicillin susceptible Staphylococcus aureus
142931000119100,Pneumonia caused by H1N1 influenza
143111000119103,Pneumonia caused by avian influenza
155548002,Pneumonia and influenza &/or pneumonia
155549005,Viral pneumonia
155550005,Pneumonia: [lobar] or [pneumococcal]
155551009,Bronchopneumonia
155552002,Pneumonia NOS
155553007,Bacterial pneumonia NOS
155554001,Mycoplasmal pneumonia
155558003,Pneumonia NOS
155560001,Influenzal pneumonia
155564005,Pneumonia or influenza NOS
16311000119108,Pneumonia caused by influenza
184431000119108,Acute pneumonia due to coccidioidomycosis
186696008,Cytomegalovirus pneumonia
195878008,Pneumonia and influenza
195880002,Viral pneumonia (& chest infection)
195881003,Pneumonia caused by respiratory syncytial virus
195882005,Viral pneumonia NEC
195883000,Viral pneumonia NOS
195884006,Pneumococcal pneumonia (& lobar)
195885007,Other bacterial pneumonia
195886008,Group B streptococcal pneumonia
195887004,Pneumonia due to other specified bacteria
195888009,Proteus pneumonia
195889001,Legionella pneumonia
195890005,[X]Pneumonia due to other aerobic gram-negative bacteria
195891009,Pneumonia due to bacteria NOS
195892002,Bacterial pneumonia NOS
195893007,Pneumonia due to other specified organisms
195894001,Mycoplasmal pneumonia
195895000,Mycoplasmal pneumonia
195896004,Pneumonia caused by pleuropneumonia-like organism
195898003,Pneumonia due to specified organism NOS
195899006,(Pneumonia) or (chest infection) with infectious diseases EC
195900001,Pneumonia co-occurrent and due to measles
195903004,Pneumonia with other systemic mycoses
195904005,Pneumonia with coccidioidomycosis
195905006,Pneumonia with histoplasmosis
195906007,Pneumonia with systemic mycosis NOS
195907003,Pneumonia with other infectious diseases EC
195912002,Pneumonia with other infectious diseases EC NOS
195913007,Pneumonia with infectious diseases EC NOS
195914001,Bronchopneumonia: [unspecified organism] or [chest infection - unspecified]
195915000,Pneumonia due to unspecified organism
195916004,Lobar pneumonia due to unspecified organism
195918003,Basal pneumonia due to unspecified organism
